Sector,Industry,ESG_Dimension,ESG_Topic,Materiality_Score,Is_Material
Resource Transformation,Chemicals,Human Capital,Employee Engagement,5,True
Resource Transformation,Chemicals,Human Capital,Diversity & Inclusion,3,True
Resource Transformation,Chemicals,Business Model & Innovation,Product Design & Lifecycle,3,True
Resource Transformation,Chemicals,Business Model & Innovation,Business Model Resilience,4,True
Resource Transformation,Chemicals,Business Model & Innovation,Supply Chain Management,4,True
Resource Transformation,Chemicals,Business Model & Innovation,Materials Sourcing & Efficiency,5,True
Resource Transformation,Chemicals,Business Model & Innovation,Physical Impacts of Climate Change,4,True
Resource Transformation,Chemicals,Leadership & Governance,Business Ethics,2,False
Resource Transformation,Chemicals,Leadership & Governance,Competitive Behavior,2,False
Resource Transformation,Chemicals,Leadership & Governance,Regulatory Environment Management,2,False
Resource Transformation,Chemicals,Leadership & Governance,Critical Incident Risk Management,4,True
Resource Transformation,Chemicals,Leadership & Governance,Systemic Risk Management,3,True
Resource Transformation,Containers & Packaging,Environment,GHG Emissions,5,True
Resource Transformation,Containers & Packaging,Environment,Air Quality,5,True
Resource Transformation,Containers & Packaging,Environment,Energy Management,4,True
Resource Transformation,Containers & Packaging,Environment,Water & Wastewater Management,3,True
Resource Transformation,Containers & Packaging,Environment,Waste & Hazardous Materials,4,True
Resource Transformation,Containers & Packaging,Environment,Ecological Impacts,4,True
Resource Transformation,Containers & Packaging,Social Capital,Human Rights & Community Relations,3,True
Resource Transformation,Containers & Packaging,Social Capital,Customer Privacy,4,True
Resource Transformation,Containers & Packaging,Social Capital,Data Security,3,True
Resource Transformation,Containers & Packaging,Social Capital,Access & Affordability,2,False
Resource Transformation,Containers & Packaging,Social Capital,Product Quality & Safety,3,True
Resource Transformation,Containers & Packaging,Social Capital,Customer Welfare,2,False
Resource Transformation,Containers & Packaging,Social Capital,Selling Practices & Product Labeling,2,False
Resource Transformation,Containers & Packaging,Human Capital,Labor Practices,3,True
Resource Transformation,Containers & Packaging,Human Capital,Employee Health & Safety,5,True
Resource Transformation,Containers & Packaging,Human Capital,Employee Engagement,5,True
Resource Transformation,Containers & Packaging,Human Capital,Diversity & Inclusion,5,True
Resource Transformation,Containers & Packaging,Business Model & Innovation,Product Design & Lifecycle,4,True
Resource Transformation,Containers & Packaging,Business Model & Innovation,Business Model Resilience,5,True
Resource Transformation,Containers & Packaging,Business Model & Innovation,Supply Chain Management,4,True
Resource Transformation,Containers & Packaging,Business Model & Innovation,Materials Sourcing & Efficiency,3,True
Resource Transformation,Containers & Packaging,Business Model & Innovation,Physical Impacts of Climate Change,4,True
Resource Transformation,Containers & Packaging,Leadership & Governance,Business Ethics,2,False
Resource Transformation,Containers & Packaging,Leadership & Governance,Competitive Behavior,3,True
Resource Transformation,Containers & Packaging,Leadership & Governance,Regulatory Environment Management,4,True
Resource Transformation,Containers & Packaging,Leadership & Governance,Critical Incident Risk Management,2,False
Resource Transformation,Containers & Packaging,Leadership & Governance,Systemic Risk Management,3,True
Resource Transformation,Electrical & Electronic Equipment,Environment,GHG Emissions,4,True
Resource Transformation,Electrical & Electronic Equipment,Environment,Air Quality,5,True
Resource Transformation,Electrical & Electronic Equipment,Environment,Energy Management,5,True
Resource Transformation,Electrical & Electronic Equipment,Environment,Water & Wastewater Management,5,True
Resource Transformation,Electrical & Electronic Equipment,Environment,Waste & Hazardous Materials,4,True
Resource Transformation,Electrical & Electronic Equipment,Environment,Ecological Impacts,5,True
Resource Transformation,Electrical & Electronic Equipment,Social Capital,Human Rights & Community Relations,3,True
Resource Transformation,Electrical & Electronic Equipment,Social Capital,Customer Privacy,4,True
Resource Transformation,Electrical & Electronic Equipment,Social Capital,Data Security,3,True
Resource Transformation,Electrical & Electronic Equipment,Social Capital,Access & Affordability,2,False
Resource Transformation,Electrical & Electronic Equipment,Social Capital,Product Quality & Safety,4,True
Resource Transformation,Electrical & Electronic Equipment,Social Capital,Customer Welfare,2,False
Resource Transformation,Electrical & Electronic Equipment,Social Capital,Selling Practices & Product Labeling,3,True
Resource Transformation,Electrical & Electronic Equipment,Human Capital,Labor Practices,3,True
Resource Transformation,Electrical & Electronic Equipment,Human Capital,Employee Health & Safety,5,True
Resource Transformation,Electrical & Electronic Equipment,Human Capital,Employee Engagement,5,True
Resource Transformation,Electrical & Electronic Equipment,Human Capital,Diversity & Inclusion,4,True
Resource Transformation,Electrical & Electronic Equipment,Business Model & Innovation,Product Design & Lifecycle,5,True
Resource Transformation,Electrical & Electronic Equipment,Business Model & Innovation,Business Model Resilience,3,True
Resource Transformation,Electrical & Electronic Equipment,Business Model & Innovation,Supply Chain Management,5,True
Resource Transformation,Electrical & Electronic Equipment,Business Model & Innovation,Materials Sourcing & Efficiency,3,True
Resource Transformation,Electrical & Electronic Equipment,Business Model & Innovation,Physical Impacts of Climate Change,5,True
Resource Transformation,Electrical & Electronic Equipment,Leadership & Governance,Business Ethics,3,True
Resource Transformation,Electrical & Electronic Equipment,Leadership & Governance,Competitive Behavior,4,True
Resource Transformation,Electrical & Electronic Equipment,Leadership & Governance,Regulatory Environment Management,3,True
Resource Transformation,Electrical & Electronic Equipment,Leadership & Governance,Critical Incident Risk Management,4,True
Resource Transformation,Electrical & Electronic Equipment,Leadership & Governance,Systemic Risk Management,3,True
Resource Transformation,Industrial Machinery & Goods,Environment,GHG Emissions,3,True
Resource Transformation,Industrial Machinery & Goods,Environment,Air Quality,3,True
Resource Transformation,Industrial Machinery & Goods,Environment,Energy Management,3,True
Resource Transformation,Industrial Machinery & Goods,Environment,Water & Wastewater Management,3,True
Resource Transformation,Industrial Machinery & Goods,Environment,Waste & Hazardous Materials,4,True
Resource Transformation,Industrial Machinery & Goods,Environment,Ecological Impacts,4,True
Resource Transformation,Industrial Machinery & Goods,Social Capital,Human Rights & Community Relations,2,False
Resource Transformation,Industrial Machinery & Goods,Social Capital,Customer Privacy,2,False
Resource Transformation,Industrial Machinery & Goods,Social Capital,Data Security,2,False
Resource Transformation,Industrial Machinery & Goods,Social Capital,Access & Affordability,4,True
Resource Transformation,Industrial Machinery & Goods,Social Capital,Product Quality & Safety,2,False
Resource Transformation,Industrial Machinery & Goods,Social Capital,Customer Welfare,3,True
Resource Transformation,Industrial Machinery & Goods,Social Capital,Selling Practices & Product Labeling,3,True
Resource Transformation,Industrial Machinery & Goods,Human Capital,Labor Practices,4,True
Resource Transformation,Industrial Machinery & Goods,Human Capital,Employee Health & Safety,5,True
Resource Transformation,Industrial Machinery & Goods,Human Capital,Employee Engagement,5,True
Resource Transformation,Industrial Machinery & Goods,Human Capital,Diversity & Inclusion,5,True
Resource Transformation,Industrial Machinery & Goods,Business Model & Innovation,Product Design & Lifecycle,5,True
Resource Transformation,Industrial Machinery & Goods,Business Model & Innovation,Business Model Resilience,4,True
Resource Transformation,Industrial Machinery & Goods,Business Model & Innovation,Supply Chain Management,5,True
Resource Transformation,Industrial Machinery & Goods,Business Model & Innovation,Materials Sourcing & Efficiency,5,True
Resource Transformation,Industrial Machinery & Goods,Business Model & Innovation,Physical Impacts of Climate Change,5,True
Resource Transformation,Industrial Machinery & Goods,Leadership & Governance,Business Ethics,2,False
Resource Transformation,Industrial Machinery & Goods,Leadership & Governance,Competitive Behavior,3,True
Resource Transformation,Industrial Machinery & Goods,Leadership & Governance,Regulatory Environment Management,4,True
Resource Transformation,Industrial Machinery & Goods,Leadership & Governance,Critical Incident Risk Management,2,False
Resource Transformation,Industrial Machinery & Goods,Leadership & Governance,Systemic Risk Management,3,True
Services,Advertising & Marketing,Environment,GHG Emissions,3,True
Services,Advertising & Marketing,Environment,Air Quality,2,False
Services,Advertising & Marketing,Environment,Energy Management,2,False
Services,Advertising & Marketing,Environment,Water & Wastewater Management,1,False
Services,Advertising & Marketing,Environment,Waste & Hazardous Materials,3,True
Services,Advertising & Marketing,Environment,Ecological Impacts,2,False
Services,Advertising & Marketing,Social Capital,Human Rights & Community Relations,4,True
Services,Advertising & Marketing,Social Capital,Customer Privacy,5,True
Services,Advertising & Marketing,Social Capital,Data Security,5,True
Services,Advertising & Marketing,Social Capital,Access & Affordability,4,True
Services,Advertising & Marketing,Social Capital,Product Quality & Safety,5,True
Services,Advertising & Marketing,Social Capital,Customer Welfare,4,True
Services,Advertising & Marketing,Social Capital,Selling Practices & Product Labeling,5,True
Services,Advertising & Marketing,Human Capital,Labor Practices,4,True
Services,Advertising & Marketing,Human Capital,Employee Health & Safety,5,True
Services,Advertising & Marketing,Human Capital,Employee Engagement,5,True
Services,Advertising & Marketing,Human Capital,Diversity & Inclusion,4,True
Services,Advertising & Marketing,Business Model & Innovation,Product Design & Lifecycle,2,False
Services,Advertising & Marketing,Business Model & Innovation,Business Model Resilience,3,True
Services,Advertising & Marketing,Business Model & Innovation,Supply Chain Management,3,True
Services,Advertising & Marketing,Business Model & Innovation,Materials Sourcing & Efficiency,2,False
Services,Advertising & Marketing,Business Model & Innovation,Physical Impacts of Climate Change,2,False
Services,Advertising & Marketing,Leadership & Governance,Business Ethics,3,True
Services,Advertising & Marketing,Leadership & Governance,Competitive Behavior,2,False
Services,Advertising & Marketing,Leadership & Governance,Regulatory Environment Management,4,True
Services,Advertising & Marketing,Leadership & Governance,Critical Incident Risk Management,2,False
Services,Advertising & Marketing,Leadership & Governance,Systemic Risk Management,4,True
Services,Casinos & Gaming,Environment,GHG Emissions,3,True
Services,Casinos & Gaming,Environment,Air Quality,3,True
Services,Casinos & Gaming,Environment,Energy Management,1,False
Services,Casinos & Gaming,Environment,Water & Wastewater Management,1,False
Services,Casinos & Gaming,Environment,Waste & Hazardous Materials,2,False
Services,Casinos & Gaming,Environment,Ecological Impacts,1,False
Services,Casinos & Gaming,Social Capital,Human Rights & Community Relations,4,True
Services,Casinos & Gaming,Social Capital,Customer Privacy,5,True
Services,Casinos & Gaming,Social Capital,Data Security,4,True
Services,Casinos & Gaming,Social Capital,Access & Affordability,4,True
Services,Casinos & Gaming,Social Capital,Product Quality & Safety,5,True
Services,Casinos & Gaming,Social Capital,Customer Welfare,4,True
